player,upload_date,video_id,url,avg_angry,avg_disgust,avg_fear,avg_happy,avg_sad,avg_surprise,avg_neutral,dominant_emotion,frames_analyzed,historical_gmsc_avg,next_game_gmsc
Chris Paul,2021-12-24 000000,yIm9eVaCXQ8,https://www.youtube.com/watch?v=yIm9eVaCXQ8,1.9194,0.025,20.4827,3.7934,25.0398,3.7201,45.0195,neutral,50,15.85,19.0
Chris Paul,2021-12-14 000000,aTTwrchJoW4,https://www.youtube.com/watch?v=aTTwrchJoW4,9.7826,0.0441,5.7687,0.0623,53.6267,0.1666,30.549,sad,50,15.75,24.9
Chris Paul,2021-12-04 000000,hSvBZtKvizs,https://www.youtube.com/watch?v=hSvBZtKvizs,5.456,1.0896,5.287,13.8847,64.3754,0.1042,9.803,sad,50,16.16,16.6
Chris Paul,2021-12-01 000000,WubA1UFXVH0,https://www.youtube.com/watch?v=WubA1UFXVH0,4.8066,0.2633,5.9858,3.7361,56.9079,3.5095,24.7908,sad,50,16.49,14.8
Devin Booker,2022-05-16 000000,H2EgS3KX-js,https://www.youtube.com/watch?v=H2EgS3KX-js,7.0361,0.0306,23.6664,6.1414,31.0504,5.3451,26.7301,sad,50,18.46,
Devin Booker,2022-05-13 000000,iivM4WmvZK4,https://www.youtube.com/watch?v=iivM4WmvZK4,8.1483,0.1602,19.0782,3.0081,35.7241,26.4638,7.4174,sad,50,18.69,0.5
Devin Booker,2022-05-11 000000,V9aYPAwtvjo,https://www.youtube.com/watch?v=V9aYPAwtvjo,9.1822,0.572,34.0624,0.0916,25.5655,14.9014,15.6248,fear,50,18.85,6.9
Devin Booker,2022-05-07 000000,EXTg6862b_o,https://www.youtube.com/watch?v=EXTg6862b_o,13.5559,0.3164,20.7287,0.3501,31.124,11.451,22.4739,sad,50,18.75,23.8
Devin Booker,2022-05-05 000000,L2YCakleZMQ,https://www.youtube.com/watch?v=L2YCakleZMQ,6.1628,0.3211,32.6688,0.0531,40.4155,9.5232,10.8554,sad,50,18.88,9.9
Devin Booker,2022-05-03 000000,etNpT74Z2hU,https://www.youtube.com/watch?v=etNpT74Z2hU,4.6238,0.0369,17.2739,3.3749,45.6142,2.7595,26.3168,sad,50,18.82,22.6
Devin Booker,2022-04-18 000000,K184naE7yPM,https://www.youtube.com/watch?v=K184naE7yPM,13.4929,0.2284,25.4057,0.7554,36.6732,2.4531,20.9914,sad,50,18.92,21.0
Devin Booker,2022-04-09 000000,7TBJeu2mggY,https://www.youtube.com/watch?v=7TBJeu2mggY,5.6631,0.0003,6.6764,0.0724,51.7546,2.7889,33.0445,sad,50,18.9,20.5
Devin Booker,2022-04-02 000000,HcOaZaAb6hs,https://www.youtube.com/watch?v=HcOaZaAb6hs,5.1704,0.0112,30.0531,0.7161,46.3885,2.3276,15.3331,sad,50,18.76,25.9
Devin Booker,2022-03-28 000000,i9EVUuz4xoM,https://www.youtube.com/watch?v=i9EVUuz4xoM,12.9227,3.1538,25.3174,4.405,31.6369,6.8197,15.7445,sad,50,18.78,9.8
Devin Booker,2022-03-25 000000,bASN501u3qI,https://www.youtube.com/watch?v=bASN501u3qI,5.1623,1.007,37.5389,1.0218,31.4113,2.6585,21.2003,fear,50,18.72,22.2
Devin Booker,2022-03-24 000000,G1FFxNBihBQ,https://www.youtube.com/watch?v=G1FFxNBihBQ,4.4374,0.0086,65.7388,0.0716,19.5986,0.0811,10.064,fear,50,18.29,45.8
Devin Booker,2022-03-21 000000,MJzd2hT3U14,https://www.youtube.com/watch?v=MJzd2hT3U14,8.0101,0.002,20.6815,0.0672,29.3841,21.0873,20.7678,sad,50,18.21,23.1
Devin Booker,2022-03-19 000000,0VB2x1umYhM,https://www.youtube.com/watch?v=0VB2x1umYhM,7.7179,0.0315,28.9756,18.1249,34.8573,3.2106,7.0822,sad,50,18.15,21.9
Devin Booker,2022-03-17 000000,4x8YQKIiQO8,https://www.youtube.com/watch?v=4x8YQKIiQO8,5.5684,0.0036,37.6378,0.0507,46.934,0.4796,9.3259,sad,50,18.13,18.9
Devin Booker,2022-03-16 000000,MV22_eiJxq8,https://www.youtube.com/watch?v=MV22_eiJxq8,3.6663,0.0009,26.8739,4.0289,44.4969,3.2149,17.7183,sad,50,18.0,26.1
Devin Booker,2022-03-14 000000,XyFRMxSToro,https://www.youtube.com/watch?v=XyFRMxSToro,3.4483,0.0001,11.5395,1.333,30.0385,0.1788,53.4618,neutral,50,17.9,23.7
Devin Booker,2022-03-12 000000,1Ve0-J2aE6U,https://www.youtube.com/watch?v=1Ve0-J2aE6U,38.6561,0.1525,23.2756,1.4719,21.6724,2.8598,11.9117,angry,50,17.76,25.3
Devin Booker,2022-03-10 000000,BNcUrLga0Q0,https://www.youtube.com/watch?v=BNcUrLga0Q0,5.5831,0.0003,27.694,0.0639,28.6853,5.0557,32.9178,neutral,50,17.8,15.9
Devin Booker,2022-02-28 000000,eFZjKfX3KYQ,https://www.youtube.com/watch?v=eFZjKfX3KYQ,3.2398,0.0979,44.3038,3.153,33.3948,3.4134,12.3973,fear,50,17.63,26.7
Devin Booker,2022-02-26 000000,DsyOP3T0UZY,https://www.youtube.com/watch?v=DsyOP3T0UZY,8.438,0.0163,19.3142,3.3605,38.3315,4.851,25.6885,sad,50,17.54,22.4
Devin Booker,2022-02-25 000000,ffNtrQAHf1A,https://www.youtube.com/watch?v=ffNtrQAHf1A,9.2696,0.0276,6.2313,2.3552,50.7908,1.7266,29.5989,sad,50,17.52,18.8
Devin Booker,2022-02-17 000000,3_3CRuqRoZk,https://www.youtube.com/watch?v=3_3CRuqRoZk,9.8228,0.0426,52.4537,2.7495,23.6609,4.3467,6.9238,fear,50,17.3,28.9
Devin Booker,2022-02-16 000000,L_lkocIWW7U,https://www.youtube.com/watch?v=L_lkocIWW7U,7.5561,0.0792,33.9902,4.4951,31.4018,4.1486,18.329,fear,50,17.28,18.1
Devin Booker,2022-02-13 000000,WSziT_RvdcU,https://www.youtube.com/watch?v=WSziT_RvdcU,9.2048,2.3971,3.9602,26.8501,17.0873,3.844,36.6565,neutral,50,17.23,19.7
Devin Booker,2022-02-09 000000,T7k8Ctg0pTo,https://www.youtube.com/watch?v=T7k8Ctg0pTo,5.83,0.037,45.3442,0.1784,43.8201,0.5792,4.2111,fear,50,17.34,10.0
Devin Booker,2022-02-08 000000,Bp0AqPg3wrU,https://www.youtube.com/watch?v=Bp0AqPg3wrU,7.1163,1.5713,3.5634,0.2927,74.9014,1.3756,11.1792,sad,50,17.15,26.0
Devin Booker,2022-02-04 000000,FIbv2Medv-Y,https://www.youtube.com/watch?v=FIbv2Medv-Y,3.1102,0.0499,50.9035,0.1863,34.3762,1.4558,9.9182,fear,50,17.06,7.4
Devin Booker,2022-02-02 000000,qOcoHoZ5zOA,https://www.youtube.com/watch?v=qOcoHoZ5zOA,11.3842,0.491,43.0098,0.3461,29.5329,3.1085,12.1275,fear,50,17.06,17.0
Devin Booker,2022-01-27 000000,RI4P23kyo9o,https://www.youtube.com/watch?v=RI4P23kyo9o,3.8653,0.0152,18.8413,1.8246,31.6997,2.1575,41.5963,neutral,50,16.8,20.8
Devin Booker,2022-01-25 000000,3-4KELM4Okg,https://www.youtube.com/watch?v=3-4KELM4Okg,8.1092,0.6077,16.5221,3.9387,54.8,3.1841,12.8383,sad,50,16.39,33.0
Devin Booker,2022-01-21 000000,E6qQ1V-zMzk,https://www.youtube.com/watch?v=E6qQ1V-zMzk,7.7011,0.0494,23.4698,3.2825,42.5678,13.6832,9.2462,sad,50,16.79,0.3
Devin Booker,2022-01-18 000000,RiDj8EfdwfE,https://www.youtube.com/watch?v=RiDj8EfdwfE,16.5917,0.0125,5.3024,1.7498,51.0301,0.174,25.1396,sad,50,16.77,17.8
Devin Booker,2022-01-15 000000,by8UgyRV7OM,https://www.youtube.com/watch?v=by8UgyRV7OM,6.7085,0.9992,25.8603,4.7403,50.8292,5.5335,5.329,sad,50,15.89,23.6
Devin Booker,2022-01-09 000000,lkAvHEtlFNU,https://www.youtube.com/watch?v=lkAvHEtlFNU,5.6381,0.1199,61.986,1.7338,21.5123,5.3987,3.6111,fear,50,15.92,7.3
Devin Booker,2022-01-07 000000,ePG9KTldscE,https://www.youtube.com/watch?v=ePG9KTldscE,2.8752,0.0004,27.0699,0.0014,53.9923,2.9964,13.0644,sad,50,15.92,16.2
Devin Booker,2021-12-30 000000,7v_3jsRDIbs,https://www.youtube.com/watch?v=7v_3jsRDIbs,3.775,0.0236,31.3644,5.4339,45.0188,1.0167,13.3676,sad,50,16.46,10.4
Devin Booker,2021-12-26 000000,PfW0lD_mM0Q,https://www.youtube.com/watch?v=PfW0lD_mM0Q,2.0488,0.9396,20.8593,4.5349,65.0982,2.4848,4.0345,sad,50,15.61,23.0
Devin Booker,2021-12-24 000000,IPrpXeR4ofU,https://www.youtube.com/watch?v=IPrpXeR4ofU,6.6444,0.0128,36.7491,0.3617,47.818,1.7188,6.6951,sad,50,16.1,3.9
Draymond Green,2022-06-09 000000,TgTxIONQLlg,https://www.youtube.com/watch?v=TgTxIONQLlg,8.3926,0.2028,21.1364,16.6666,7.3515,10.3473,35.9028,neutral,50,9.5,8.6
Draymond Green,2022-06-06 000000,HspM8YWemyY,https://www.youtube.com/watch?v=HspM8YWemyY,3.0046,0.0003,58.4435,1.2517,9.8932,10.437,16.9697,fear,50,9.66,-0.4
Draymond Green,2022-06-03 000000,oDnH7hEnmaA,https://www.youtube.com/watch?v=oDnH7hEnmaA,24.032,0.3906,19.0396,4.9232,6.0393,32.9979,12.5775,surprise,50,9.61,12.8
Chris Paul,2022-05-07 000000,TN9c0GN9ZVA,https://www.youtube.com/watch?v=TN9c0GN9ZVA,7.9385,0.0065,22.0356,3.9806,28.8263,11.4058,25.8067,sad,50,17.3,6.0
Draymond Green,2022-05-27 000000,8D5ikpo81yk,https://www.youtube.com/watch?v=8D5ikpo81yk,17.5938,0.0009,19.7966,16.8694,3.9459,0.3485,41.4448,neutral,50,9.77,-0.2
Draymond Green,2022-05-23 000000,VKO018P00vs,https://www.youtube.com/watch?v=VKO018P00vs,4.3982,0.0,12.7143,8.7698,4.5297,47.7552,21.8328,surprise,50,9.6,10.8
Draymond Green,2022-05-19 000000,LCKfxHOFL3M,https://www.youtube.com/watch?v=LCKfxHOFL3M,8.7175,0.0042,53.2473,2.7723,20.0792,3.3756,11.8039,fear,50,9.77,1.1
Draymond Green,2022-05-14 000000,WtIJP0iE6YQ,https://www.youtube.com/watch?v=WtIJP0iE6YQ,19.4504,1.4977,18.2647,20.6888,32.261,1.3004,6.5371,sad,50,9.72,12.3
Draymond Green,2022-05-12 000000,H_zBOuxWRnI,https://www.youtube.com/watch?v=H_zBOuxWRnI,4.9544,0.0231,32.1045,2.1268,24.2377,4.3664,32.1871,neutral,50,9.66,13.3
Draymond Green,2022-05-10 000000,D9dam550ya0,https://www.youtube.com/watch?v=D9dam550ya0,0.0051,0.0,15.0199,2.2901,6.8637,70.4224,5.3986,surprise,50,9.77,3.5
Draymond Green,2022-05-08 000000,d0Vt7PXnfP8,https://www.youtube.com/watch?v=d0Vt7PXnfP8,25.435,0.0001,53.8104,15.2187,4.1025,1.2628,0.1706,fear,50,9.86,4.9
Draymond Green,2022-05-04 000000,7vVsdsXKPhg,https://www.youtube.com/watch?v=7vVsdsXKPhg,22.1772,0.368,28.1127,21.9083,10.2925,9.9947,7.1466,fear,50,9.94,5.5
Draymond Green,2022-04-28 000000,n-y_Bi5xQOA,https://www.youtube.com/watch?v=n-y_Bi5xQOA,34.9591,0.0015,50.867,6.6464,1.6629,4.9081,0.9552,fear,50,10.08,6.3
Draymond Green,2022-04-22 000000,86c6pP2-AnA,https://www.youtube.com/watch?v=86c6pP2-AnA,2.6082,0.0025,60.2961,2.7091,13.6834,1.7299,18.9708,fear,50,9.93,15.9
Draymond Green,2022-04-19 000000,cIffu78wLjs,https://www.youtube.com/watch?v=cIffu78wLjs,3.6974,0.0003,27.8928,13.2599,47.1899,1.2753,6.6845,sad,50,10.0,6.6
Draymond Green,2022-04-17 000000,NniUolo0Jlk,https://www.youtube.com/watch?v=NniUolo0Jlk,59.6158,0.0,28.2957,3.15,4.9756,0.2709,3.692,angry,50,10.04,8.1
Draymond Green,2022-04-10 000000,1q1Vj6U2JkU,https://www.youtube.com/watch?v=1q1Vj6U2JkU,1.6907,0.2345,7.2336,1.0021,23.1626,0.0563,66.6202,neutral,50,9.84,10.1
Draymond Green,2022-04-04 000000,voU-ZC4qJoo,https://www.youtube.com/watch?v=voU-ZC4qJoo,0.9539,0.0,49.3783,8.5498,17.0857,5.8857,18.1466,fear,50,9.75,10.9
Draymond Green,2022-03-31 000000,4YrsAD-Od6Y,https://www.youtube.com/watch?v=4YrsAD-Od6Y,87.4355,0.0001,2.0332,4.7791,1.8528,0.0504,3.849,angry,50,9.8,11.0
Draymond Green,2022-03-28 000000,ucc34HIPQT8,https://www.youtube.com/watch?v=ucc34HIPQT8,1.5867,0.0001,11.8746,57.463,0.825,18.8326,9.4179,happy,50,9.74,12.4
Draymond Green,2022-03-23 000000,1-tJ1sd4iAs,https://www.youtube.com/watch?v=1-tJ1sd4iAs,2.425,0.0018,49.3785,8.1381,6.6623,3.1214,30.2728,fear,50,10.02,0.1
Draymond Green,2022-03-17 000000,qnMa6m9y9Rs,https://www.youtube.com/watch?v=qnMa6m9y9Rs,47.2521,0.0,14.391,13.8716,4.589,0.42,19.4762,angry,50,10.29,4.4
Draymond Green,2022-03-15 000000,bckESIkbK-s,https://www.youtube.com/watch?v=bckESIkbK-s,8.6898,0.0001,8.2486,21.8493,6.8143,10.4525,43.9455,neutral,50,10.46,4.3
Draymond Green,2022-01-06 000000,dJrqKhv9Ai4,https://www.youtube.com/watch?v=dJrqKhv9Ai4,0.1386,0.0004,67.1602,0.0388,7.9764,6.028,18.6575,fear,50,10.89,-0.4
Draymond Green,2022-01-04 000000,nU5o5XWavHA,https://www.youtube.com/watch?v=nU5o5XWavHA,1.9505,0.0001,9.4983,9.8576,54.4695,0.5747,23.6493,sad,50,11.23,0.2
Draymond Green,2021-12-24 000000,IvR6jHXMwvs,https://www.youtube.com/watch?v=IvR6jHXMwvs,1.2967,0.0004,18.2489,10.1365,55.1396,1.269,13.9089,sad,50,10.98,15.2
Draymond Green,2021-12-15 000000,HpbSMyAFTrk,https://www.youtube.com/watch?v=HpbSMyAFTrk,7.0561,0.0014,26.5035,8.6327,7.8803,10.7978,39.1281,neutral,50,10.93,6.4
Draymond Green,2021-12-14 000000,s6Me5XsJwZI,https://www.youtube.com/watch?v=s6Me5XsJwZI,13.6598,0.0052,14.5203,19.3054,16.7736,11.089,24.6465,neutral,50,10.87,12.5
Draymond Green,2021-12-12 000000,c85K7fg1gII,https://www.youtube.com/watch?v=c85K7fg1gII,0.0292,0.013,51.3138,0.012,48.3026,0.0406,0.2888,sad,50,10.79,12.8
Draymond Green,2021-12-01 000000,NjCJkEnpy64,https://www.youtube.com/watch?v=NjCJkEnpy64,32.5064,0.045,35.8304,1.2162,24.1829,0.3735,5.8457,fear,50,10.7,20.7
Draymond Green,2021-11-27 000000,ri70E-A8GBY,https://www.youtube.com/watch?v=ri70E-A8GBY,3.2516,0.0004,15.8004,0.8593,28.9565,0.0164,51.1153,neutral,50,11.19,6.0
Draymond Green,2021-11-22 000000,sAgo81kI1ao,https://www.youtube.com/watch?v=sAgo81kI1ao,23.407,0.0,22.5044,1.8096,8.6438,0.1406,43.4944,neutral,50,10.92,10.7
Draymond Green,2021-11-19 000000,TmlKcqATGmk,https://www.youtube.com/watch?v=TmlKcqATGmk,3.2641,0.0003,18.0202,5.3393,4.2195,6.1117,63.0448,neutral,50,10.89,11.4
Draymond Green,2021-11-17 000000,5aG05lBNXjY,https://www.youtube.com/watch?v=5aG05lBNXjY,6.8291,0.0,13.5925,0.3874,1.0672,20.2672,57.8565,neutral,50,10.75,12.8
Draymond Green,2021-11-15 000000,I5GwwAssxfQ,https://www.youtube.com/watch?v=I5GwwAssxfQ,17.345,0.0197,41.4874,13.034,18.9697,0.1014,9.0428,fear,50,10.58,13.0
Draymond Green,2021-10-22 000000,XLBI4Xst98A,https://www.youtube.com/watch?v=XLBI4Xst98A,16.6287,0.0433,9.8838,7.0019,34.4422,2.8743,29.1258,sad,50,7.95,13.0
Draymond Green,2021-10-20 000000,enXJ57gh0jo,https://www.youtube.com/watch?v=enXJ57gh0jo,97.7517,0.0,1.5253,0.0001,0.7226,0.0,0.0003,angry,50,5.1,10.8
James Harden,2022-05-05 000000,xlLIjUY_FGA,https://www.youtube.com/watch?v=xlLIjUY_FGA,2.0179,0.0001,31.3718,13.0442,13.2462,32.0836,8.2362,surprise,50,19.28,10.0
James Harden,2022-04-24 000000,n1ctZBdXiY4,https://www.youtube.com/watch?v=n1ctZBdXiY4,15.5806,0.004,3.4856,3.0458,25.241,1.3399,51.303,neutral,50,19.53,10.3
James Harden,2022-04-21 000000,qsSh3Iy9-EQ,https://www.youtube.com/watch?v=qsSh3Iy9-EQ,8.6638,0.0017,24.9878,5.5786,9.4234,20.2297,31.115,neutral,50,19.55,18.2
James Harden,2022-03-26 000000,IdDbPqYffe4,https://www.youtube.com/watch?v=IdDbPqYffe4,20.7248,0.1529,10.9547,10.8676,18.165,5.2222,33.9128,neutral,50,19.94,13.7
